Facility_Name,Facility_Type,ISCED020,ISCED1,ISCED2,ISCED3,Full_Addr,City,Prov_Terr,Postal_Code,CSDNAME,Longitude,Latitude
St Mark Catholic School,Catholic,1,1,1,0,45 Cloverhill Rd Toronto Ontario M8Y1T4,Toronto,ON,M8Y1T4,Toronto,-79.4899,43.63447
St Martha Catholic School,Catholic,1,1,1,0,1865 Sheppard Ave W Toronto Ontario M3L1Y5,Toronto,ON,M3L1Y5,Toronto,-79.5021,43.741
St Martin Catholic School (St.Martin),Catholic,0,0,1,1,55 Salisbury Avenue Toronto Ontario M4X1C5,Toronto,ON,M4X1C5,Toronto,-79.3644,43.6675
St Martin Catholic School(OL of Lourdes,Catholic,0,1,1,0,270 Cherokee Blvd Toronto Ontario M2H3B9,Toronto,ON,M2H3B9,Toronto,-79.3749,43.66589
St Martin De Porres Catholic School,Catholic,1,1,1,0,230 Morningside Ave Toronto Ontario M1E3E1,Toronto,ON,M1E3E1,Toronto,-79.1865,43.76702
St Mary Catholic Academy Secondary School,Catholic,0,0,1,1,66 Dufferin Park Ave Toronto Ontario M6H1J6,Toronto,ON,M6H1J6,Toronto,-79.4318,43.65775
St Mary Catholic School,Catholic,1,1,1,0,20 Portugal Sq Toronto Ontario M6H1M4,Toronto,ON,M6H1M4,Toronto,-79.4048,43.64565
St Mary of the Angels Catholic School,Catholic,1,1,1,0,1477 Dufferin St Toronto Ontario M6H4C7,Toronto,ON,M6H4C7,Toronto,-79.4401,43.67223
St Matthew Catholic School,Catholic,1,1,1,0,18 Lavender Rd Toronto Ontario M6N2B5,Toronto,ON,M6N2B5,Toronto,-79.4678,43.68053
St Matthias Catholic School,Catholic,1,1,1,0,101 Van Horne Ave Toronto Ontario M2J2S8,Toronto,ON,M2J2S8,Toronto,-79.3596,43.78508
St Maurice Catholic School,Catholic,1,1,1,0,45 Kingsview Blvd Toronto Ontario M9R1T7,Toronto,ON,M9R1T7,Toronto,-79.5539,43.69829
St Michael Catholic School,Catholic,1,1,1,0,50 George St S Toronto Ontario M5A4B2,Toronto,ON,M5A4B2,Toronto,-79.3698,43.64791
St Michael's Choir (Jr) School,Catholic,0,1,1,0,66 Bond St Toronto Ontario M5B1X2,Toronto,ON,M5B1X2,Toronto,-79.3777,43.65534
St Michael's Choir (Sr) School,Catholic,0,0,1,1,67 Bond St Toronto Ontario M5B1X2,Toronto,ON,M5B1X2,Toronto,-79.378,43.65521
St Monica Catholic School,Catholic,1,1,1,0,14 Broadway Ave Toronto Ontario M4P1T4,Toronto,ON,M4P1T4,Toronto,-79.3976,43.70996
St Mother Teresa Catholic Academy Secondary School,Catholic,0,0,1,1,40 Sewells Rd Toronto Ontario M1B3G5,Toronto,ON,M1B3G5,Toronto,-79.2139,43.80931
St Nicholas Catholic School,Catholic,1,1,1,0,33 Amarillo Dr Toronto Ontario M1J2P7,Toronto,ON,M1J2P7,Toronto,-79.2982,43.69132
St Nicholas of Bari Catholic School,Catholic,1,1,1,0,363 Rogers Rd Toronto Ontario M6E1R6,Toronto,ON,M6E1R6,Toronto,-79.4607,43.68328
St Norbert Catholic School,Catholic,1,1,1,0,60 Maniza Rd Toronto Ontario M3K1R6,Toronto,ON,M3K1R6,Toronto,-79.4643,43.73457
St Oscar Romero Catholic Secondary School,Catholic,0,0,1,1,99 Humber Blvd Toronto Ontario M6L2H4,Toronto,ON,M6L2H4,Toronto,-79.4817,43.68057
St Paschal Baylon Catholic School,Catholic,1,1,1,0,15 St Paschal Crt Toronto Ontario M2M1X6,Toronto,ON,M2M1X6,Toronto,-79.4316,43.79192
St Patrick Catholic Secondary School,Catholic,0,0,1,1,49 Felstead Ave Toronto Ontario M4J1G3,Toronto,ON,M4J1G3,Toronto,-79.3282,43.67851
St Paul Catholic School,Catholic,1,1,1,0,80 Sackville St Toronto Ontario M5A3E5,Toronto,ON,M5A3E5,Toronto,-79.3613,43.65571
St Paul VI Catholic School,Catholic,1,1,1,0,270 Laughton Ave Toronto Ontario M6N2X5,Toronto,ON,M6N2X5,Toronto,-79.4575,43.67432
St Pius X Catholic School,Catholic,1,1,1,0,71 Jane St Toronto Ontario M6S3Y3,Toronto,ON,M6S3Y3,Toronto,-79.485,43.6511
St Raphael Catholic School,Catholic,1,1,1,0,3 Gade Dr Toronto Ontario M3M2K2,Toronto,ON,M3M2K2,Toronto,-79.489,43.72871
St Rene Goupil Catholic School,Catholic,1,1,1,0,44 Port Royal Trail Toronto Ontario M1V2G8,Toronto,ON,M1V2G8,Toronto,-79.2879,43.81937
St Richard Catholic School,Catholic,1,1,1,0,960 Bellamy Rd N Toronto Ontario M1H1H1,Toronto,ON,M1H1H1,Toronto,-79.2397,43.76839
St Rita Catholic School,Catholic,1,1,1,0,178 Edwin Ave Toronto Ontario M6P3Z9,Toronto,ON,M6P3Z9,Toronto,-79.4562,43.66633
St Robert Catholic School,Catholic,1,1,1,0,70 BAINBRIDGE AVE NORTH YORK Ontario M3H2K2,NORTH YORK,ON,M3H2K2,Toronto,-79.4443,43.74957
St Roch Catholic School,Catholic,1,1,1,0,174 Duncanwoods Dr Toronto Ontario M9L2E3,Toronto,ON,M9L2E3,Toronto,-79.5661,43.75397
St Rose of Lima Catholic School,Catholic,1,1,1,0,3220 Lawrence Ave E Toronto Ontario M1H1A4,Toronto,ON,M1H1A4,Toronto,-79.2407,43.75712
St Sebastian Catholic School,Catholic,1,1,1,0,717 Brock Ave Toronto Ontario M6H3P1,Toronto,ON,M6H3P1,Toronto,-79.4398,43.66283
St Simon Catholic School,Catholic,1,1,1,0,24 Strathburn Boulevard North York Ontario M9M2K3,North York,ON,M9M2K3,Toronto,-79.5359,43.71961
St Stephen Catholic School,Catholic,1,1,1,0,55 Golfdown Dr Toronto Ontario M9W2H8,Toronto,ON,M9W2H8,Toronto,-79.5544,43.72199
St Sylvester Catholic School,Catholic,1,1,1,0,260 Silver Springs Blvd Toronto Ontario M1V1S4,Toronto,ON,M1V1S4,Toronto,-79.3021,43.80559
St Theresa Shrine Catholic School,Catholic,1,1,1,0,2665 Kingston Rd Toronto Ontario M1M1M2,Toronto,ON,M1M1M2,Toronto,-79.2424,43.71558
St Thomas Aquinas Catholic School,Catholic,1,1,1,0,636 Glenholme Ave Toronto Ontario M6E3G9,Toronto,ON,M6E3G9,Toronto,-79.4451,43.69591
St Thomas More Catholic School,Catholic,1,1,1,0,2300 Ellesmere Rd Toronto Ontario M1G3M7,Toronto,ON,M1G3M7,Toronto,-79.2251,43.77841
St Timothy Catholic School,Catholic,1,1,1,0,25 Rochelle Cres Toronto Ontario M2J1Y3,Toronto,ON,M2J1Y3,Toronto,-79.3508,43.77453
St Ursula Catholic School,Catholic,1,1,1,0,215 Livingston Rd Toronto Ontario M1E1L8,Toronto,ON,M1E1L8,Toronto,-79.199700000000007,43.74982
St Victor Catholic School,Catholic,1,1,1,0,20 Bernadine St Toronto Ontario M1P4M2,Toronto,ON,M1P4M2,Toronto,-79.2591,43.76907
St Vincent de Paul Catholic School,Catholic,1,1,1,0,116 Fermanagh Ave Toronto Ontario M6R1M2,Toronto,ON,M6R1M2,Toronto,-79.4478,43.64668
St Wilfrid Catholic School,Catholic,1,1,1,0,1685 Finch Ave W Toronto Ontario M3J2G8,Toronto,ON,M3J2G8,Toronto,-79.5025,43.7601
Stella Maris Catholic School,Catholic,1,1,1,0,31 Ascot Ave Toronto Ontario M6E1E6,Toronto,ON,M6E1E6,Toronto,-79.4445,43.67974
Sts Cosmas and Damian Catholic School,Catholic,1,1,1,0,111 Danesbury Ave Toronto Ontario M6B3L3,Toronto,ON,M6B3L3,Toronto,-79.4445,43.70672
The Divine Infant Catholic School,Catholic,1,1,1,0,30 Ingleton Blvd Scarborough Ontario M1V3H7,Scarborough,ON,M1V3H7,Toronto,-79.2709,43.82181
The Holy Trinity Catholic School,Catholic,1,1,1,0,6 Colonel Samuel Smith Park Drive Toronto Ontario M8V4B7,Toronto,ON,M8V4B7,Toronto,-79.517,43.59763
Transfiguration of our Lord Catholic School,Catholic,1,1,1,0,55 Ludstone Dr Toronto Ontario M9R2J2,Toronto,ON,M9R2J2,Toronto,-79.563,43.69182
Venerable John Merlini Catholic School,Catholic,1,1,1,0,123 Whitfield Ave Toronto Ontario M9L1G9,Toronto,ON,M9L1G9,Toronto,-79.5798,43.75691
A Y Jackson Secondary School,Public,0,0,1,1,50 Francine Dr Toronto Ontario M2H2G6,Toronto,ON,M2H2G6,Toronto,-79.3666,43.80522
ALPHA Alternative Junior School,Public,1,1,0,0,20 Brant St Toronto Ontario M5V2M1,Toronto,ON,M5V2M1,Toronto,-79.3982,43.64571
ALPHA II Alternative School,Public,0,0,1,0,1141 Bloor St W Toronto Ontario M6H1M9,Toronto,ON,M6H1M9,Toronto,-79.4353,43.65902
ALPHA II Alternative School,Public,0,0,1,1,1141 Bloor St W Toronto Ontario M6H1M9,Toronto,ON,M6H1M9,Toronto,-79.435,43.65909
Adam Beck Junior Public School,Public,1,1,0,0,400 Scarborough Rd Toronto Ontario M4E3M8,Toronto,ON,M4E3M8,Toronto,-79.2885,43.68315
Africentric Alternative School,Public,1,1,1,0,1430 Sheppard Avenue West Toronto Ontario M3M2W9,Toronto,ON,M3M2W9,Toronto,-79.4883,43.74443
Agincourt Collegiate Institute,Public,0,0,1,1,2621 Midland Ave Agincourt Ontario M1S1R6,Agincourt,ON,M1S1R6,Toronto,-79.2789,43.78887
Agincourt Junior Public School,Public,1,1,0,0,29 Lockie Ave Toronto Ontario M1S1N3,Toronto,ON,M1S1N3,Toronto,-79.281,43.78823
Agnes Macphail Public School,Public,1,1,1,0,112 Goldhawk Trail Scarborough Ontario M1V1W5,Scarborough,ON,M1V1W5,Toronto,-79.2784,43.81926
Albert Campbell Collegiate Institute,Public,0,0,1,1,1550 Sandhurst Circle Toronto Ontario M1V1S6,Toronto,ON,M1V1S6,Toronto,-79.2723,43.80916
Albion Heights Junior Middle School,Public,1,1,1,0,45 Lynmont Rd Etobicoke Ontario M9V3W9,Etobicoke,ON,M9V3W9,Toronto,-79.5943,43.73138
Alexander Muir/Gladstone Ave Junior and Senior Public School,Public,1,1,1,0,108 Gladstone Ave Toronto Ontario M6J3L2,Toronto,ON,M6J3L2,Toronto,-79.4287,43.64578
Alexander Stirling Public School,Public,1,1,1,0,70 Fawcett Trail Scarborough Ontario M1B3A9,Scarborough,ON,M1B3A9,Toronto,-79.2076,43.81165
Alexmuir Junior Public School,Public,1,1,0,0,95 Alexmuir Blvd Scarborough Ontario M1V1H6,Scarborough,ON,M1V1H6,Toronto,-79.2856,43.8091
Allenby Junior Public School,Public,1,1,0,0,391 St Clements Ave Toronto Ontario M5N1M2,Toronto,ON,M5N1M2,Toronto,-79.4128,43.70943
Alternative Scarborough Education 1,Public,0,0,1,1,60 BrimortonDr Scarborough Ontario M1P3Z1,Scarborough,ON,M1P3Z1,Toronto,-79.2548,43.76664
Alvin Curling Public School,Public,1,1,1,0,50 Upper Rouge Trail Scarborough Ontario M1B6K4,Scarborough,ON,M1B6K4,Toronto,-79.1905,43.80812
Amesbury Middle School,Public,0,1,1,0,201 Gracefield Ave North York Ontario M6L1L7,North York,ON,M6L1L7,Toronto,-79.4931,43.70829
Ancaster Public School,Public,1,1,0,0,44 Ancaster Rd North York Ontario M3K1S6,North York,ON,M3K1S6,Toronto,-79.467,43.73286
Annette Street Junior and Senior Public School,Public,1,1,1,0,265 Annette St Toronto Ontario M6P1R3,Toronto,ON,M6P1R3,Toronto,-79.4728,43.66142
Anson Park Public School,Public,1,1,1,0,30 MacDuff Cres Scarborough Ontario M1M1X5,Scarborough,ON,M1M1X5,Toronto,-79.241,43.72612
Anson S Taylor Junior Public School,Public,1,1,0,0,20 Placentia Blvd Scarborough Ontario M1S4C5,Scarborough,ON,M1S4C5,Toronto,-79.2616,43.80428
Arbor Glen Public School,Public,1,1,0,0,55 Freshmeadow Dr North York Ontario M2H3H6,North York,ON,M2H3H6,Toronto,-79.3557,43.80948
Armour Heights Public School,Public,1,1,0,0,148 Wilson Ave North York Ontario M5M3A5,North York,ON,M5M3A5,Toronto,-79.4195,43.7409
Avondale Alternative Elementary School,Public,1,1,1,0,171 Avondale Ave North York Ontario M2N2V4,North York,ON,M2N2V4,Toronto,-79.4002,43.75967
Avondale Public School,Public,1,1,1,0,171 Avondale Ave North York Ontario M2N2V4,North York,ON,M2N2V4,Toronto,-79.4002,43.75967
Avondale Secondary Alternative School,Public,0,0,1,1,24 Silverview Dr Dr North York Ontario M2N2B3,North York,ON,M2N2B3,Toronto,-79.4119,43.78631
Bala Avenue Community School,Public,1,1,0,0,6 Bala Ave York Ontario M6M2E1,York,ON,M6M2E1,Toronto,-79.4994,43.6894
Balmy Beach Community School,Public,1,1,0,0,14 Pine Ave Toronto Ontario M4E1L6,Toronto,ON,M4E1L6,Toronto,-79.2898,43.67643
Banting and Best Public School,Public,1,1,1,0,380 Goldhawk Trail Scarborough Ontario M1V4E7,Scarborough,ON,M1V4E7,Toronto,-79.2798,43.82651
Baycrest Public School,Public,1,1,1,0,145 Baycrest Ave North York Ontario M6A1W4,North York,ON,M6A1W4,Toronto,-79.4442,43.7266
Bayview Middle School,Public,0,1,1,0,25 Bunty Lane North York Ontario M2K1W4,North York,ON,M2K1W4,Toronto,-79.3852,43.77619
Beaches Alternative Junior School,Public,1,1,0,0,50 Swanwick Ave Toronto Ontario M4E2Z5,Toronto,ON,M4E2Z5,Toronto,-79.2991,43.68261
Beaumonde Heights Junior Middle School,Public,1,1,1,0,70 Monterrey Dr Etobicoke Ontario M9V1T1,Etobicoke,ON,M9V1T1,Toronto,-79.5746,43.74258
Bedford Park Public School,Public,1,1,1,0,81 Ranleigh Ave Toronto Ontario M4N1X2,Toronto,ON,M4N1X2,Toronto,-79.4,43.72785
Bellmere Junior Public School,Public,1,1,0,0,470 Brimorton Dr Scarborough Ontario M1H2E6,Scarborough,ON,M1H2E6,Toronto,-79.2351,43.77196
Ben Heppner Vocal Music Academy,Public,0,1,1,0,80 Slan Avenue Scarborough Ontario M1G3B5,Scarborough,ON,M1G3B5,Toronto,-79.2152,43.77468
Bendale Junior Public School,Public,1,1,0,0,61 Benshire Dr Scarborough Ontario M1H1M4,Scarborough,ON,M1H1M4,Toronto,-79.2449,43.76256
Bennington Heights Elementary School,Public,1,1,0,0,76 Bennington Heights Dr East York Ontario M4G1B1,East York,ON,M4G1B1,Toronto,-79.3687,43.69407
Berner Trail Junior Public School,Public,1,1,0,0,120 Berner Trail Toronto Ontario M1B1B3,Toronto,ON,M1B1B3,Toronto,-79.2211,43.80156
Bessborough Drive Elementary and Middle School,Public,1,1,1,0,211 Bessborough Dr East York Ontario M4G3K2,East York,ON,M4G3K2,Toronto,-79.3701,43.70721
Beverley Heights Middle School,Public,0,1,1,0,26 Troutbrooke Dr North York Ontario M3M1S5,North York,ON,M3M1S5,Toronto,-79.5048,43.73302
Beverley School,Public,1,1,1,0,64 Baldwin St Toronto Ontario M5T1L4,Toronto,ON,M5T1L4,Toronto,-79.3957,43.65576
Beverly Glen Junior Public School,Public,1,1,0,0,85 Beverly Glen Blvd Scarborough Ontario M1W1W4,Scarborough,ON,M1W1W4,Toronto,-79.3231,43.79865
Birch Cliff Heights Public School,Public,1,1,1,0,120 Highview Ave Toronto Ontario M1N2J1,Toronto,ON,M1N2J1,Toronto,-79.2598,43.70173
Birch Cliff Public School,Public,1,1,1,0,1650 Kingston Rd Scarborough Ontario M1N1S2,Scarborough,ON,M1N1S2,Toronto,-79.2656,43.69198
Birchmount Park Collegiate Institute,Public,0,0,1,1,3663 Danforth Ave Scarborough Ontario M1N2G2,Scarborough,ON,M1N2G2,Toronto,-79.2594,43.69775
Blacksmith Public School,Public,1,1,0,0,45 Blacksmith Cres North York Ontario M3N1V5,North York,ON,M3N1V5,Toronto,-79.5267,43.77125
Blake Street Junior Public School,Public,1,1,0,0,21 Boultbee Ave Toronto Ontario M4J1A7,Toronto,ON,M4J1A7,Toronto,-79.3385,43.6718
Blantyre Public School,Public,1,1,1,0,290 Blantyre Ave Scarborough Ontario M1N2S4,Scarborough,ON,M1N2S4,Toronto,-79.2839,43.68509
Blaydon Public School,Public,1,1,0,0,25 Blaydon Ave North York Ontario M3M2C9,North York,ON,M3M2C9,Toronto,-79.4862,43.73551
Bliss Carman Senior Public School,Public,0,0,1,0,10 Bellamy Rd S Scarborough Ontario M1M3N8,Scarborough,ON,M1M3N8,Toronto,-79.2256,43.73264
Bloor Collegiate Institute,Public,0,0,1,1,1141 Bloor St W Toronto Ontario M6H1M9,Toronto,ON,M6H1M9,Toronto,-79.437,43.65905
Bloordale Middle School,Public,0,1,1,0,10 Toledo Rd Etobicoke Ontario M9C2H3,Etobicoke,ON,M9C2H3,Toronto,-79.5719,43.63914
Bloorlea Middle School,Public,0,1,1,0,4050 Bloor St W Etobicoke Ontario M9B1M5,Etobicoke,ON,M9B1M5,Toronto,-79.555,43.63775
Blythwood Junior Public School,Public,1,1,0,0,2 Strathgowan Cres Toronto Ontario M4N2Z5,Toronto,ON,M4N2Z5,Toronto,-79.3895,43.71993
Bowmore Road Junior and Senior Public School,Public,1,1,1,0,80 Bowmore Rd Toronto Ontario M4L3J2,Toronto,ON,M4L3J2,Toronto,-79.3149,43.67678
Boys Leadership Academy,Public,0,1,1,0,45 Golfdown Drive Etobicoke Ontario M9W2H8,Etobicoke,ON,M9W2H8,Toronto,-79.551,43.72315
Braeburn Junior School,Public,1,1,0,0,15 Tandridge Cres Etobicoke Ontario M9W2N8,Etobicoke,ON,M9W2N8,Toronto,-79.5489,43.72802
Brian Public School,Public,1,1,0,0,95 Brian Dr North York Ontario M2J3Y6,North York,ON,M2J3Y6,Toronto,-79.3318,43.7822
Briarcrest Junior School,Public,1,1,0,0,60 Wellesworth Dr Etobicoke Ontario M9C4R3,Etobicoke,ON,M9C4R3,Toronto,-79.5801,43.66646
Bridlewood Junior Public School,Public,1,1,0,0,60 Bridlewood Blvd Scarborough Ontario M1T1P7,Scarborough,ON,M1T1P7,Toronto,-79.3151,43.78079
Brimwood Boulevard Junior Public School,Public,1,1,0,0,151 Brimwood Blvd Scarborough Ontario M1V1E5,Scarborough,ON,M1V1E5,Toronto,-79.2738,43.81171
Broadacres Junior Public School,Public,1,1,0,0,45 Crendon Dr Etobicoke Ontario M9C3G6,Etobicoke,ON,M9C3G6,Toronto,-79.572,43.64806
Broadlands Public School,Public,1,1,0,0,106 Broadlands Blvd North York Ontario M3A1J7,North York,ON,M3A1J7,Toronto,-79.3166,43.7459
Brock Public School,Public,1,1,1,0,93 Margueretta St Toronto Ontario M6H3S4,Toronto,ON,M6H3S4,Toronto,-79.4378,43.65304
Brookhaven Public School,Public,1,1,0,0,70 Brookhaven Dr North York Ontario M6M4N8,North York,ON,M6M4N8,Toronto,-79.4957,43.7025
Brookmill Boulevard Junior Public School,Public,1,1,0,0,25 Brookmill Blvd Scarborough Ontario M1W2L5,Scarborough,ON,M1W2L5,Toronto,-79.3149,43.80121
Brookside Public School,Public,1,1,1,0,75 Oasis Blvd Scarborough Ontario M1X0A3,Scarborough,ON,M1X0A3,Toronto,-79.2345,43.82784
Brookview Middle School,Public,0,1,1,0,4505 Jane St North York Ontario M3N2K7,North York,ON,M3N2K7,Toronto,-79.5172,43.76745
Brown Junior Public School,Public,1,1,0,0,454 Avenue Rd Toronto Ontario M4V2J1,Toronto,ON,M4V2J1,Toronto,-79.4013,43.68491
Bruce Public School,Public,1,1,1,0,51 Larchmount Ave Toronto Ontario M4M2Y6,Toronto,ON,M4M2Y6,Toronto,-79.3333,43.66103
Buchanan Public School,Public,1,1,1,0,4 Bucannan Rd Scarborough Ontario M1R3V3,Scarborough,ON,M1R3V3,Toronto,-79.2998,43.75144
Burnhamthorpe Collegiate Institute,Public,0,0,1,1,500 The East Mall Etobicoke Ontario M9B2C4,Etobicoke,ON,M9B2C4,Toronto,-79.5621,43.64882
Burrows Hall Junior Public School,Public,1,1,0,0,151 Burrows Hall Blvd Scarborough Ontario M1B1M5,Scarborough,ON,M1B1M5,Toronto,-79.2288,43.79269
C D Farquharson Junior Public School,Public,1,1,0,0,1965 Brimley Rd Scarborough Ontario M1S2B1,Scarborough,ON,M1S2B1,Toronto,-79.2661,43.78446
C R Marchant Middle School,Public,0,1,1,0,1 Ralph St York Ontario M9N3A8,York,ON,M9N3A8,Toronto,-79.5129,43.70172
C W Jefferys Collegiate Institute,Public,0,0,1,1,340 Sentinel Rd North York Ontario M3J1T9,North York,ON,M3J1T9,Toronto,-79.5001,43.75767
CALC Secondary School,Public,0,0,1,1,1 Danforth Ave Toronto Ontario M4K1M8,Toronto,ON,M4K1M8,Toronto,-79.36,43.67543
Calico Public School,Public,1,1,0,0,35 Calico Dr North York Ontario M3L1V5,North York,ON,M3L1V5,Toronto,-79.5036,43.7379
Cameron Public School,Public,1,1,0,0,211 Cameron Ave North York Ontario M2N1E8,North York,ON,M2N1E8,Toronto,-79.4212,43.75435
Caring and Safe Schools LC1,Public,0,0,1,1,30 Barrhead Cres Etobicoke Ontario M9W3Z7,Etobicoke,ON,M9W3Z7,Toronto,-79.5662,43.71947
Caring and Safe Schools LC2,Public,0,0,1,1,1641 Pharmacy Avenue Scarborough Ontario M1R2L2,Scarborough,ON,M1R2L2,Toronto,-79.3139,43.76775
Caring and Safe Schools LC3,Public,0,0,1,1,720 Midland Avenue Scarborough Ontario M1K4C9,Scarborough,ON,M1K4C9,Toronto,-79.2561,43.7283
Caring and Safe Schools LC4,Public,0,0,1,1,540 Jones Ave Toronto Ontario M6P4G4,Toronto,ON,M6P4G4,Toronto,-79.438,43.65817
Carleton Village Junior and Senior Public School,Public,1,1,1,0,315 Osler St Toronto Ontario M6N2Z4,Toronto,ON,M6N2Z4,Toronto,-79.46,43.67235
Cassandra Public School,Public,1,1,0,0,45 Cassandra Blvd North York Ontario M3A1S5,North York,ON,M3A1S5,Toronto,-79.3289,43.74842
Castlebar Junior School,Public,1,1,0,0,70 Chartwell Road Etobicoke Ontario M8Z4G6,Etobicoke,ON,M8Z4G6,Toronto,-79.5141,43.63071
Cedar Drive Junior Public School,Public,1,1,0,0,21 Gatesview Ave Scarborough Ontario M1J3G4,Scarborough,ON,M1J3G4,Toronto,-79.2148,43.74658
Cedarbrae Collegiate Institute,Public,0,0,1,1,550 Markham Rd Scarborough Ontario M1H2A2,Scarborough,ON,M1H2A2,Toronto,-79.2259,43.75633
Cedarbrook Public School,Public,1,1,1,0,56 Nelson St Scarborough Ontario M1J2V6,Scarborough,ON,M1J2V6,Toronto,-79.2302,43.74729
Cedarvale Community School,Public,1,1,1,0,145 Ava Rd York Ontario M6C1W4,York,ON,M6C1W4,Toronto,-79.4305,43.69602
Centennial Road Junior Public School,Public,1,1,0,0,271 Centennial Rd Scarborough Ontario M1C2A2,Scarborough,ON,M1C2A2,Toronto,-79.15,43.78695
Central Etobicoke High School,Public,0,0,1,1,10 Denfield St Toronto Ontario M9R3H1,Toronto,ON,M9R3H1,Toronto,-79.5555,43.67901
Central Technical School,Public,0,0,1,1,725 Bathurst St Toronto Ontario M5S2R5,Toronto,ON,M5S2R5,Toronto,-79.4082,43.66293
Central Toronto Academy,Public,0,0,1,1,570 Shaw St Toronto Ontario M6G3L6,Toronto,ON,M6G3L6,Toronto,-79.422,43.65797
Chalkfarm Public School,Public,1,1,0,0,100 Chalkfarm Dr North York Ontario M3L1L4,North York,ON,M3L1L4,Toronto,-79.5144,43.7271
Charles E Webster Public School,Public,1,1,1,0,1900 Keele St York Ontario M6M3X7,York,ON,M6M3X7,Toronto,-79.4751,43.69343
Charles G Fraser Junior Public School,Public,1,1,0,0,79 Manning Ave Toronto Ontario M6J2K6,Toronto,ON,M6J2K6,Toronto,-79.4095,43.64852
Charles Gordon Senior Public School,Public,0,0,1,0,25 Marcos Blvd Scarborough Ontario M1K5A7,Scarborough,ON,M1K5A7,Toronto,-79.2604,43.7463
Charles H Best Junior and Middle School,Public,0,1,1,0,285 Wilmington Ave North York Ontario M3H5K8,North York,ON,M3H5K8,Toronto,-79.4586,43.76744
Charlottetown Junior Public School,Public,1,1,0,0,85 Charlottetown Blvd Scarborough Ontario M1C2C7,Scarborough,ON,M1C2C7,Toronto,-79.1422,43.78206
Chartland Junior Public School,Public,1,1,0,0,109 Chartland Blvd S Scarborough Ontario M1S2R7,Scarborough,ON,M1S2R7,Toronto,-79.2787,43.79976
Cherokee Public School,Public,1,1,0,0,390 Cherokee Blvd North York Ontario M2H2W7,North York,ON,M2H2W7,Toronto,-79.3386,43.79876
Chester Elementary School,Public,1,1,0,0,115 Gowan Ave East York Ontario M4K2E4,East York,ON,M4K2E4,Toronto,-79.3517,43.6876
Chester Le Junior Public School,Public,1,1,0,0,201 Chester Le Blvd Scarborough Ontario M1W2K7,Scarborough,ON,M1W2K7,Toronto,-79.3311,43.79858
Chief Dan George Public School,Public,1,1,1,0,185 Generation Blvd Scarborough Ontario M1B2K5,Scarborough,ON,M1B2K5,Toronto,-79.1638,43.80271
Chine Drive Public School,Public,1,1,1,0,51 Chine Dr Scarborough Ontario M1M2K8,Scarborough,ON,M1M2K8,Toronto,-79.2418,43.70998
Church Street Junior Public School,Public,1,1,0,0,83 Alexander St Toronto Ontario M4Y1B7,Toronto,ON,M4Y1B7,Toronto,-79.3792,43.6636
Churchill Heights Public School,Public,1,1,1,0,749 Brimorton Dr Scarborough Ontario M1G2S4,Scarborough,ON,M1G2S4,Toronto,-79.2245,43.77305
Churchill Public School,Public,1,1,0,0,188 Churchill Ave North York Ontario M2N1Z5,North York,ON,M2N1Z5,Toronto,-79.427,43.77075
City School,Public,0,0,1,1,635 Queen's Quay W Toronto Ontario M5V3G3,Toronto,ON,M5V3G3,Toronto,-79.3971,43.63586
City View Alternative Senior School,Public,0,0,1,0,38 Shirley Street Toronto Ontario M6K1S9,Toronto,ON,M6K1S9,Toronto,-79.4367,43.64852
Claireville Junior School,Public,1,1,0,0,350 Silverstone Dr Etobicoke Ontario M9V3J4,Etobicoke,ON,M9V3J4,Toronto,-79.599,43.74793
Clairlea Public School,Public,1,1,1,0,25 Rosalind Cres Scarborough Ontario M1L2X1,Scarborough,ON,M1L2X1,Toronto,-79.2963,43.71647
Claude Watson School for the Arts,Public,0,1,1,0,130 Doris Avenue North York Ontario M2N0A8,North York,ON,M2N0A8,Toronto,-79.4094,43.76568
Cliffside Public School,Public,1,1,1,0,27 East Haven Dr Scarborough Ontario M1N1M1,Scarborough,ON,M1N1M1,Toronto,-79.2504,43.70488
Cliffwood Public School,Public,1,1,0,0,140 Cliffwood Rd North York Ontario M2H2E4,North York,ON,M2H2E4,Toronto,-79.3601,43.80628
Clinton Street Junior Public School,Public,1,1,0,0,460 Manning Ave Toronto Ontario M6G2V7,Toronto,ON,M6G2V7,Toronto,-79.414,43.65764
Contact Alternative School School,Public,0,0,1,1,132 Saint Patrick St Toronto Ontario M5T1V1,Toronto,ON,M5T1V1,Toronto,-79.3903,43.65373
Cordella Junior Public School,Public,1,1,0,0,175 Cordella Ave York Ontario M6N2K1,York,ON,M6N2K1,Toronto,-79.4876,43.67906
